Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-2.0	4.0	52.0	2.2213564482605954	568
PositiveTail 1a	-8.0	10.0	52.0	1.8539399473951215	
PositiveTail 1b	4.0	6.0	50.0	1.8539399473951215	
PositiveTail 2	2.0	-2.0	52.0	1.8539399473951215	224
