Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-4.0	52.0	-6.0	1.7174377194346238	680
PositiveTail 2	0.0	54.0	22.0	1.7174377194346238	416
