Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-4.0	52.0	-6.0	2.633720345758132	1648
PositiveTail 1a	-4.0	60.0	-4.0	2.1329449796554725	
PositiveTail 1b	0.0	44.0	-8.0	2.1329449796554725	
PositiveTail 1c	0.0	58.0	0.0	2.1329449796554725	
PositiveTail 2	-2.0	52.0	22.0	2.633720345758132	608
PositiveTail 2a	2.0	56.0	28.0	2.1329449796554725	
PositiveTail 3	8.0	-50.0	42.0	2.1329449796554725	216
